id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-001263,matiere_synthetique_2,13.59,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",management;sante;ecologie,projet_associatif,enseignement,bureau,parcours-isaia
cand-001167,matiere_synthetique_8;matiere_synthetique_19;matiere_synthetique_2,16.91,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",sante,,enseignement,terrain,parcours-igglia
cand-001453,matiere_synthetique_9,19.04,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",sante;tourisme,projet_personnel_tech,enseignement,terrain,parcours-esiia
cand-001596,matiere_synthetique_8;matiere_synthetique_8,8.37,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",informatique;design;agriculture,,fonction_publique,hybride,parcours-esiia
cand-001273,matiere_synthetique_18;matiere_synthetique_20;matiere_synthetique_2,14.37,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",tourisme;agriculture;robotique,,enseignement,terrain,parcours-igglia
cand-001089,matiere_synthetique_6;matiere_synthetique_16,13.62,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",management,,recherche,terrain,parcours-esiia
cand-000030,matiere_synthetique_14;matiere_synthetique_5;matiere_synthetique_15,9.73,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",informatique;robotique,,entrepreneuriat,bureau,parcours-esiia
cand-000053,matiere_synthetique_7,15.18,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",ecologie;management,,enseignement,terrain,parcours-imticia
cand-000744,matiere_synthetique_6;matiere_synthetique_7;matiere_synthetique_4,6.99,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",sante;robotique,,enseignement,hybride,parcours-imticia
cand-000357,matiere_synthetique_14,16.67,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;design,,salariat,hybride,parcours-esiia
cand-001544,matiere_synthetique_3;matiere_synthetique_17;matiere_synthetique_9,8.44,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",agriculture;design;robotique,,enseignement,bureau,parcours-igglia
cand-001075,matiere_synthetique_13,14.34,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",ecologie,,enseignement,bureau,parcours-esiia
cand-001904,matiere_synthetique_13;matiere_synthetique_11;matiere_synthetique_7,19.69,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",robotique,projet_associatif,fonction_publique,teletravail,parcours-esiia
cand-000705,matiere_synthetique_9;matiere_synthetique_19,19.32,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",robotique;informatique,,salariat,bureau,parcours-igglia
cand-000913,matiere_synthetique_3;matiere_synthetique_19,14.44,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",management;informatique;design,projet_personnel_tech,fonction_publique,teletravail,parcours-imticia
cand-001920,matiere_synthetique_10;matiere_synthetique_7,9.84,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",finance;tourisme,,recherche,teletravail,parcours-isaia
cand-001002,matiere_synthetique_13;matiere_synthetique_7,8.54,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",robotique;sante;management,,salariat,bureau,parcours-igglia
cand-000332,matiere_synthetique_19;matiere_synthetique_1;matiere_synthetique_15,14.14,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",informatique;tourisme;sante,,fonction_publique,terrain,parcours-imticia
cand-000828,matiere_synthetique_2,11.8,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",tourisme;management;sante,projet_associatif,enseignement,bureau,parcours-esiia
cand-000754,matiere_synthetique_16,13.45,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",sante;robotique,projet_personnel_tech,entrepreneuriat,bureau,parcours-igglia
cand-000253,matiere_synthetique_13;matiere_synthetique_3,14.57,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",finance;sante,projet_associatif,enseignement,bureau,parcours-esiia
cand-001107,matiere_synthetique_16;matiere_synthetique_7;matiere_synthetique_18,10.25,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",finance;informatique,projet_associatif,entrepreneuriat,bureau,parcours-esiia
cand-000927,matiere_synthetique_15,19.64,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",sante;ecologie;agriculture,projet_associatif,entrepreneuriat,teletravail,parcours-igglia
cand-000547,matiere_synthetique_18,11.39,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",sante,projet_personnel_tech,entrepreneuriat,teletravail,parcours-esiia
cand-001000,matiere_synthetique_14,19.63,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",tourisme,,salariat,terrain,parcours-igglia
cand-000010,matiere_synthetique_19;matiere_synthetique_19;matiere_synthetique_16,8.92,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",design,,entrepreneuriat,terrain,parcours-igglia
cand-001635,matiere_synthetique_11;matiere_synthetique_16,11.59,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",robotique,,entrepreneuriat,terrain,parcours-igglia
cand-001523,matiere_synthetique_1;matiere_synthetique_7,13.73,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",design,,fonction_publique,terrain,parcours-esiia
cand-001346,matiere_synthetique_12;matiere_synthetique_19;matiere_synthetique_5,10.51,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",tourisme,projet_personnel_tech;projet_associatif,salariat,hybride,parcours-imticia
cand-000302,matiere_synthetique_10,11.82,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",design,,recherche,hybride,parcours-isaia
cand-001144,matiere_synthetique_18;matiere_synthetique_14;matiere_synthetique_2,17.48,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",robotique;tourisme;informatique,,enseignement,teletravail,parcours-esiia
cand-000959,matiere_synthetique_13;matiere_synthetique_15;matiere_synthetique_16,12.76,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",agriculture;tourisme;ecologie,,salariat,teletravail,parcours-esiia
cand-001071,matiere_synthetique_18;matiere_synthetique_8;matiere_synthetique_18,13.82,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design,,enseignement,hybride,parcours-imticia
cand-001845,matiere_synthetique_19,15.68,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 4}",finance;tourisme;robotique,projet_personnel_tech,fonction_publique,terrain,parcours-isaia
cand-000495,matiere_synthetique_17;matiere_synthetique_13,10.48,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",agriculture,,entrepreneuriat,hybride,parcours-igglia
cand-001934,matiere_synthetique_2;matiere_synthetique_20;matiere_synthetique_11,16.4,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",management;informatique;agriculture,projet_personnel_tech,enseignement,terrain,parcours-igglia
cand-001413,matiere_synthetique_12,8.74,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management;design,projet_personnel_tech,entrepreneuriat,teletravail,parcours-esiia
cand-001736,matiere_synthetique_8;matiere_synthetique_2;matiere_synthetique_13,15.65,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",management;robotique;informatique,projet_associatif,salariat,terrain,parcours-igglia
cand-000661,matiere_synthetique_16;matiere_synthetique_6;matiere_synthetique_16,18.21,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",management;sante,,entrepreneuriat,terrain,parcours-esiia
cand-001950,matiere_synthetique_9,9.68,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 4}",ecologie,projet_associatif,entrepreneuriat,terrain,parcours-esiia
cand-001751,matiere_synthetique_7;matiere_synthetique_10,12.67,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",ecologie;robotique,,entrepreneuriat,bureau,parcours-igglia
cand-001258,matiere_synthetique_1;matiere_synthetique_11,12.34,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie;sante,projet_associatif,fonction_publique,bureau,parcours-imticia
cand-000643,matiere_synthetique_1,10.63,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",informatique;management,,entrepreneuriat,teletravail,parcours-igglia
cand-001900,matiere_synthetique_4;matiere_synthetique_15,13.03,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",management,projet_personnel_tech,fonction_publique,bureau,parcours-igglia
cand-001914,matiere_synthetique_9;matiere_synthetique_12,10.37,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",finance;informatique,projet_personnel_tech,fonction_publique,terrain,parcours-igglia
cand-001277,matiere_synthetique_15;matiere_synthetique_2;matiere_synthetique_8,16.26,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",sante;robotique;ecologie,,enseignement,hybride,parcours-isaia
cand-001426,matiere_synthetique_6,9.91,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",informatique;robotique,,entrepreneuriat,terrain,parcours-esiia
cand-001355,matiere_synthetique_7;matiere_synthetique_14,13.78,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",informatique,,fonction_publique,teletravail,parcours-isaia
cand-000520,matiere_synthetique_4;matiere_synthetique_4,6.46,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",sante;robotique,projet_associatif,recherche,bureau,parcours-isaia
cand-001668,matiere_synthetique_13;matiere_synthetique_15,7.13,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",agriculture;finance;robotique,,recherche,teletravail,parcours-imticia
cand-001042,matiere_synthetique_11,11.83,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",tourisme,,salariat,teletravail,parcours-igglia
cand-000944,matiere_synthetique_18;matiere_synthetique_1;matiere_synthetique_13,11.97,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie;design;agriculture,,enseignement,terrain,parcours-imticia
cand-001372,matiere_synthetique_1,13.96,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",agriculture,projet_personnel_tech,salariat,teletravail,parcours-imticia
cand-001225,matiere_synthetique_9,9.53,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",management;agriculture;design,,fonction_publique,hybride,parcours-igglia
cand-001233,matiere_synthetique_19;matiere_synthetique_11;matiere_synthetique_8,15.45,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",sante,,enseignement,bureau,parcours-esiia
cand-000969,matiere_synthetique_14;matiere_synthetique_18;matiere_synthetique_18,14.63,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",design;ecologie,,fonction_publique,hybride,parcours-imticia
cand-001299,matiere_synthetique_5;matiere_synthetique_1,12.5,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",design;sante,projet_personnel_tech,salariat,terrain,parcours-esiia
cand-001007,matiere_synthetique_5;matiere_synthetique_11;matiere_synthetique_18,15.07,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",management;design;robotique,,entrepreneuriat,hybride,parcours-isaia
cand-001348,matiere_synthetique_7;matiere_synthetique_5;matiere_synthetique_16,14.42,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",robotique,projet_personnel_tech;projet_associatif,recherche,bureau,parcours-esiia
cand-000361,matiere_synthetique_18;matiere_synthetique_6,15.04,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",agriculture;informatique,projet_personnel_tech;projet_associatif,recherche,teletravail,parcours-isaia
cand-001742,matiere_synthetique_12;matiere_synthetique_15;matiere_synthetique_15,18.33,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",tourisme;finance,projet_personnel_tech,enseignement,bureau,parcours-esiia
cand-001315,matiere_synthetique_13,6.43,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",ecologie,,enseignement,hybride,parcours-esiia
cand-001928,matiere_synthetique_7;matiere_synthetique_19,9.95,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",sante,,entrepreneuriat,bureau,parcours-imticia
cand-000690,matiere_synthetique_17;matiere_synthetique_17;matiere_synthetique_2,15.3,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",ecologie;design;finance,projet_personnel_tech;projet_associatif,enseignement,teletravail,parcours-igglia
cand-000619,matiere_synthetique_20;matiere_synthetique_9;matiere_synthetique_16,12.67,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie,,entrepreneuriat,teletravail,parcours-igglia
cand-000535,matiere_synthetique_20;matiere_synthetique_4;matiere_synthetique_3,14.67,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",tourisme;design;management,projet_personnel_tech,enseignement,bureau,parcours-esiia
cand-000203,matiere_synthetique_14,7.05,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design,projet_personnel_tech,fonction_publique,bureau,parcours-isaia
cand-000362,matiere_synthetique_19;matiere_synthetique_1;matiere_synthetique_11,7.61,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",management;agriculture,projet_personnel_tech,entrepreneuriat,hybride,parcours-imticia
cand-000128,matiere_synthetique_9;matiere_synthetique_4,9.95,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",informatique;tourisme,,fonction_publique,terrain,parcours-igglia
cand-000589,matiere_synthetique_18,9.93,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",informatique;management;ecologie,,recherche,terrain,parcours-isaia
cand-000729,matiere_synthetique_13;matiere_synthetique_19;matiere_synthetique_7,11.37,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",management;robotique;informatique,projet_personnel_tech,entrepreneuriat,teletravail,parcours-esiia
cand-000373,matiere_synthetique_8,9.9,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",management;finance,,recherche,hybride,parcours-igglia
cand-001488,matiere_synthetique_9;matiere_synthetique_9,13.29,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",design;ecologie;sante,projet_personnel_tech,salariat,hybride,parcours-imticia
cand-000613,matiere_synthetique_1,17.99,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",robotique;informatique,,entrepreneuriat,teletravail,parcours-isaia
cand-001515,matiere_synthetique_1;matiere_synthetique_18;matiere_synthetique_17,13.46,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",sante,,salariat,teletravail,parcours-igglia
cand-001298,matiere_synthetique_7;matiere_synthetique_1;matiere_synthetique_13,8.53,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",informatique;agriculture;design,projet_personnel_tech,entrepreneuriat,bureau,parcours-igglia
cand-001214,matiere_synthetique_6,16.89,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",sante,,fonction_publique,terrain,parcours-imticia
cand-000122,matiere_synthetique_2;matiere_synthetique_20,17.41,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",tourisme;robotique;informatique,,enseignement,terrain,parcours-igglia
cand-001825,matiere_synthetique_5,17.95,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",robotique;agriculture;finance,,entrepreneuriat,bureau,parcours-igglia
cand-000365,matiere_synthetique_7;matiere_synthetique_12,12.91,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",robotique;finance,,entrepreneuriat,terrain,parcours-isaia
cand-000118,matiere_synthetique_7,18.1,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",agriculture;tourisme;sante,,recherche,teletravail,parcours-igglia
cand-001921,matiere_synthetique_14;matiere_synthetique_14;matiere_synthetique_4,14.08,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",management;tourisme;informatique,,fonction_publique,hybride,parcours-isaia
cand-000761,matiere_synthetique_9,9.33,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",sante;management,,entrepreneuriat,hybride,parcours-esiia
cand-000930,matiere_synthetique_3;matiere_synthetique_7;matiere_synthetique_15,12.81,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",informatique;finance,,salariat,terrain,parcours-imticia
cand-000791,matiere_synthetique_7;matiere_synthetique_7,13.3,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",sante,projet_associatif,entrepreneuriat,hybride,parcours-esiia
cand-001436,matiere_synthetique_7;matiere_synthetique_11;matiere_synthetique_13,10.93,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",design;robotique;tourisme,,fonction_publique,terrain,parcours-imticia
cand-000116,matiere_synthetique_14;matiere_synthetique_14;matiere_synthetique_5,11.75,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design;robotique;tourisme,,recherche,terrain,parcours-imticia
cand-001147,matiere_synthetique_16;matiere_synthetique_16,16.12,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",management;informatique;robotique,,fonction_publique,teletravail,parcours-isaia
cand-001103,matiere_synthetique_2;matiere_synthetique_12,18.57,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",finance,,fonction_publique,bureau,parcours-imticia
cand-000167,matiere_synthetique_13;matiere_synthetique_12;matiere_synthetique_6,9.55,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",ecologie;sante;design,,enseignement,teletravail,parcours-esiia
cand-001174,matiere_synthetique_20;matiere_synthetique_20,14.86,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",management,,fonction_publique,teletravail,parcours-igglia
cand-000171,matiere_synthetique_19;matiere_synthetique_4;matiere_synthetique_16,11.1,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",agriculture;finance;informatique,projet_personnel_tech,entrepreneuriat,teletravail,parcours-igglia
cand-001045,matiere_synthetique_9;matiere_synthetique_13;matiere_synthetique_19,17.35,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",informatique,,entrepreneuriat,terrain,parcours-esiia
cand-000484,matiere_synthetique_12;matiere_synthetique_19;matiere_synthetique_17,13.29,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",robotique,projet_personnel_tech,entrepreneuriat,teletravail,parcours-igglia
cand-001851,matiere_synthetique_3;matiere_synthetique_13,13.1,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",management;sante,projet_personnel_tech,enseignement,teletravail,parcours-igglia
cand-001787,matiere_synthetique_6;matiere_synthetique_17,8.5,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",tourisme;sante,projet_associatif,enseignement,teletravail,parcours-isaia
cand-001724,matiere_synthetique_10,10.37,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",sante,,entrepreneuriat,teletravail,parcours-esiia
